"","id","org","year","donor","donor_specific","type_donor","internal_donor","donor_continent","amount_nominal","amount_currency2","amount_currency","earmarked","hq","full_series","granularity","source","page","accessed","link","comment","assign","value","amount_nominal_usd","operations","issue_area","issue_area2","issue_area3","staff","comments","staff_quantile","recipient_quantile"
"2274",6576,"ILO",2016,"Rwanda",NA,"public","no","Africa",2,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2016","71-77",2022-01-03,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_552809.pdf","Assessed contributions according to UN allocations assessment","remo",0.985394,2.02964499479396,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"2275",16009,"UNOG",2002,"El Salvador","assessed contribution","public","no","Latin America",19646.56957,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2002","9-14",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2002-3","remo",1,19646.56957,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"2276",24401,"WHO",2020,"National Philanthropic Trust (NPT)",NA,"private","no",NA,2250000,"USD","USD",NA,TRUE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,2250000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"2277",17939,"UNOG",2012,"Guinea-Bissau","assessed contribution","public","no","Africa",2437.37985739416,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2012","2-7",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2012-13","remo",1,2437.37985739416,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"2278",28813,"WTO",2007,"Sri Lanka",NA,"public","no","Asia",151620,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2007","114-8",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",1.200366,126311.475000125,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"2279",5904,"ILO",2013,"Kenya",NA,"public","no","Africa",43426,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2013","65-72",2022-01-05,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_242875.pdf","Assessed contributions according to UN allocations assessment","remo",0.926904,46850.5907839431,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"2280",25156,"WHO",2021,"Libya",NA,"public","no","Africa",318000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,318000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"2281",10919,"OHCHR",2003,"France",NA,"public","no","Europe",1923622,"USD","USD",NA,NA,TRUE,"very granular","ohchr_ar_2003","17",2021-12-21,"https://www.ohchr.org/Documents/AboutUs/annualreport2003.pdf","current USD = USD as of time of report","remo",1,1923622,"field","Humanitarian Law and Action","Peace","Human Rights",905,"Staff: considered are only professional (P) and higher categories; as of June 2020; issue_area from https://www.geneve-int.ch/resources-topic","3rd_quantile","4th_quantile"
"2282",6093,"ILO",2014,"Japan",NA,"public","no","Asia",41253071,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2014","69-76",2022-01-04,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_366627.pdf","Assessed contributions according to UN allocations assessment","remo",0.916151,45028680.861561,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"2283",5648,"ILO",2012,"Bosnia and Herzegovina",NA,"public","no","Europe",50663,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2012","95-103",2022-01-03,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_213123.pdf","Assessed contributions according to UN allocations assessment","remo",0.937684,54029.9290592566,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"2284",1940,"ICRC",2004,"Guyana",NA,"public","no","Latin America",3452,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2004","350-7",2022-10-11,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",1.243496,2776.04431377343,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"2285",13209,"UNHCR",2004,NA,"Monaco","private","no",NA,39788,"USD","USD",NA,NA,TRUE,"partially granular","unhcr_fr_2004","43-46",2021-12-23,"https://www.unhcr.org/42ad4d9c0.pdf","Private Donors","R",1,39788,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"2286",4984,"ILO",2007,"Turkey",NA,"public","no","Asia",1381771,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2006-7","18-21",2022-01-05,"https://www.ilo.org/wcmsp5/groups/public/---ed_mas/---finance/documents/genericdocument/wcms_735407.pdf","Assessed contributions according to UN allocations assessment","remo",1.200366,1151124.74028755,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"2287",24304,"WHO",2020,"Ireland",NA,"public","no","Europe",16500,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,16500,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"2288",12005,"OHCHR",2014,"Kazakhstan",NA,"public","no","Asia",50000,"USD","USD",FALSE,NA,TRUE,"very granular","ohchr_ar_2014","63-67",2021-12-22,"https://www2.ohchr.org/english/OHCHRReport2014/WEB_version/allegati/Downloads/1_The_whole_Report_2014.pdf","current USD = USD as of time of report","remo",1,50000,"field","Humanitarian Law and Action","Peace","Human Rights",905,"Staff: considered are only professional (P) and higher categories; as of June 2020; issue_area from https://www.geneve-int.ch/resources-topic","3rd_quantile","4th_quantile"
"2289",2934,"ICRC",2012,"Andorra",NA,"public","no","Europe",60380,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2012","514-9",2022-10-12,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",0.937684,64392.69519369,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"2290",18408,"UNOG",2014,"Singapore","assessed contribution","public","no","Asia",1079375.29420182,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2014","7-10",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2014-15","remo",1,1079375.29420182,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"2291",14017,"UNHCR",2010,"Microsoft Corporation","United Kingdom","private","no",NA,45959,"USD","USD",NA,NA,TRUE,"very granular","unhcr_fr_2010","85-88",2021-12-25,"https://www.unhcr.org/publications/fundraising/4dfdbf3915/unhcr-global-report-2010-funding-unhcrs-programmes.html",NA,"R",1,45959,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"2292",1120,"Global Fund",2014,NA,NA,"private","no",NA,58000000,"USD","USD",NA,NA,TRUE,"partially granular","ar_globalfund_2014","37",2021-12-22,"https://www.theglobalfund.org/en/archive/annual-reports/",NA,"livio",1,58000000,"non-field","Health","Health","AIDS, Tuberculosis, Malaria",700,"Operations: GF invests money into countries, research, local implementors; Staff: as of 2022","3rd_quantile","1st_quantile"
"2293",23236,"WHO",2018,"UN","United Nations Population Fund (UNFPA)","public","no",NA,47000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,47000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"2294",19704,"WHO",2000,"Brazil",NA,"public","no","Latin America",3096120.5,"USD","USD",NA,NA,FALSE,"very granular","who_fr_2000-1","51-55",2022-01-10,"https://apps.who.int/iris/bitstream/handle/10665/78481/ea5525.pdf?sequence=1&isAllowed=y","Assessed contributions; covering 2000 and 2001","R",1,3096120.5,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"2295",6752,"ILO",2017,"Mali",NA,"public","no","Africa",11363,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2017","71-77",2022-01-04,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_480366.pdf","Assessed contributions according to UN allocations assessment","remo",0.984692,11539.6489460664,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"2296",13175,"UNHCR",2004,"South Africa",NA,"public","no","Africa",260006,"USD","USD",NA,NA,TRUE,"very granular","unhcr_fr_2004","43-46",2021-12-23,"https://www.unhcr.org/42ad4d9c0.pdf",NA,"R",1,260006,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"2297",12415,"OHCHR",2018,"Denmark",NA,"public","no","Europe",10820030,"USD","USD",NA,NA,TRUE,"very granular","ohchr_ar_2018","76-77",2021-12-22,"https://www.ohchr.org/Documents/Publications/OHCHRreport2018.pdf","current USD = USD as of time of report","remo",1,10820030,"field","Humanitarian Law and Action","Peace","Human Rights",905,"Staff: considered are only professional (P) and higher categories; as of June 2020; issue_area from https://www.geneve-int.ch/resources-topic","3rd_quantile","4th_quantile"
"2298",28390,"WTO",2005,"Armenia",NA,"public","no","Europe",25110,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2005","112-115",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",1.245177,20165.8077526328,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"2299",22324,"WHO",2017,"Norway",NA,"public","no","Europe",2800000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,2800000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"2300",6443,"ILO",2016,"Cambodia",NA,"public","no","Asia",15150,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2016","71-77",2022-01-03,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_552809.pdf","Assessed contributions according to UN allocations assessment","remo",0.985394,15374.5608355643,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"2301",30993,"WHO",2019,"Turkey","assessed contributions","public","no","Asia",4893158,"USD","USD",NA,NA,TRUE,"very granular","CEB Portal","-",2022-04-09,"https://unsceb.org/fs-revenue-government-donor",NA,"livio",1,4893158,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"2302",11799,"OHCHR",2012,"Luxembourg",NA,"public","no","Europe",147059,"USD","USD",FALSE,NA,TRUE,"very granular","ohchr_ar_2012","117-121",2021-12-21,"https://www2.ohchr.org/english/ohchrreport2012/web_en/allegati/10_Funding.pdf","current USD = USD as of time of report","remo",1,147059,"field","Humanitarian Law and Action","Peace","Human Rights",905,"Staff: considered are only professional (P) and higher categories; as of June 2020; issue_area from https://www.geneve-int.ch/resources-topic","3rd_quantile","4th_quantile"
"2303",170,"DNDI",2015,"Switzerland","SDC","public","no","Europe",1855605,"EUR","EUR",NA,NA,FALSE,"very granular","fr_dndi_2015","13",2022-10-10,"https://dndi.org/resources/publications/",NA,"livio",0.901296,2058818.63449965,"non-field","Health","Health","Diseases",270,"Operations: Doing/ supporting research in cooperation with chemical entities; Staff: as of 2022","4th_quantile","4th_quantile"
"2304",13217,"UNHCR",2004,NA,"Sweden","private","no",NA,66566,"USD","USD",NA,NA,TRUE,"partially granular","unhcr_fr_2004","43-46",2021-12-23,"https://www.unhcr.org/42ad4d9c0.pdf","Private Donors","R",1,66566,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"2305",28806,"WTO",2007,"Singapore",NA,"public","no","Asia",3790500,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2007","114-8",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",1.200366,3157786.87500312,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"2306",16504,"UNOG",2004,"Tanzania","assessed contribution","public","no","Oceania",10470.71308,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2004","10-15",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2004-5","remo",1,10470.71308,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"2307",3785,"ICRC",2018,"Individuals",NA,"private","no",NA,5370181,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2018","586-90",2022-10-12,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",0.977883,5491639.59287563,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"2308",25982,"WIPO",2012,"Armenia",NA,"public","no","Europe",11395,"CHF","CHF",NA,NA,TRUE,"very granular","wipo_pbr_2012-3","225-228",2022-01-13,"https://www.wipo.int/export/sites/www/about-wipo/en/budget/pdf/budget_2012_2013.pdf",NA,"R",0.937684,12152.2815788688,"non-field","Labour, Economic Affairs, Science","Prosperity","Patents",1162,"Staff: as of Sept. 2018","3rd_quantile","4th_quantile"
"2309",30485,"WTO",2018,"Pakistan",NA,"public","no","Asia",342125,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2018","200-1",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",0.977883,349862.918160966,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"2310",29630,"WTO",2013,"Djibouti",NA,"public","no","Africa",29325,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2013","142-3",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",0.926904,31637.5805908703,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"2311",19238,"UNOG",2019,"Bolivia","assessed contribution","public","no","Latin America",45394.3267353879,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2019","2-7",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2018-9","remo",1,45394.3267353879,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"2312",26026,"WIPO",2012,"Ecuador",NA,"public","no","Latin America",5697,"CHF","CHF",NA,NA,TRUE,"very granular","wipo_pbr_2012-3","225-228",2022-01-13,"https://www.wipo.int/export/sites/www/about-wipo/en/budget/pdf/budget_2012_2013.pdf",NA,"R",0.937684,6075.60756075608,"non-field","Labour, Economic Affairs, Science","Prosperity","Patents",1162,"Staff: as of Sept. 2018","3rd_quantile","4th_quantile"
"2313",26072,"WIPO",2012,"Libya",NA,"public","no","Africa",11395,"CHF","CHF",NA,NA,TRUE,"very granular","wipo_pbr_2012-3","225-228",2022-01-13,"https://www.wipo.int/export/sites/www/about-wipo/en/budget/pdf/budget_2012_2013.pdf",NA,"R",0.937684,12152.2815788688,"non-field","Labour, Economic Affairs, Science","Prosperity","Patents",1162,"Staff: as of Sept. 2018","3rd_quantile","4th_quantile"
"2314",29024,"WTO",2009,"Ecuador",NA,"public","no","Latin America",170807,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2009","122-4",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",1.088142,156971.24088584,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"2315",159,"DNDI",2015,"European Union","FP6","public","no",NA,1373096,"EUR","EUR",NA,NA,FALSE,"very granular","fr_dndi_2015","13",2022-10-10,"https://dndi.org/resources/publications/",NA,"livio",0.901296,1523468.42768635,"non-field","Health","Health","Diseases",270,"Operations: Doing/ supporting research in cooperation with chemical entities; Staff: as of 2022","4th_quantile","4th_quantile"
